"method","p","graph","icov","n","log.recall.min","log.recall.max","log.aupr","clr.recall.min","clr.recall.max","clr.aupr"
"mb","64","band","pos","512",0.0158730158730159,1,0.993038989004809,0.238095238095238,1,0.99530608721388
"mb","64","band","pos","512",0.126984126984127,1,0.999751984126984,0.158730158730159,1,1
"mb","64","band","pos","512",0.158730158730159,1,0.999503968253968,0.19047619047619,1,0.999627976190476
"mb","64","band","pos","512",0.285714285714286,1,1,0.238095238095238,1,0.999105745584619
"mb","64","band","pos","512",0.238095238095238,1,1,0.285714285714286,1,1
"mb","64","band","pos","512",0.365079365079365,1,1,0.412698412698413,1,1
"mb","64","cluster","neg","32",0.0317460317460317,0.80952380952381,0.252487177565533,0.0634920634920635,0.936507936507937,0.180340459018812
"mb","64","cluster","neg","32",0.0476190476190476,0.825396825396825,0.328189038893684,0.0476190476190476,0.888888888888889,0.294453445352228
"mb","64","cluster","neg","32",0.0634920634920635,0.841269841269841,0.325996626964166,0.0476190476190476,0.888888888888889,0.259253913246934
"mb","64","cluster","neg","32",0.0793650793650794,0.80952380952381,0.369343563488931,0.0793650793650794,0.841269841269841,0.239863396748738
"mb","64","cluster","neg","32",0.0952380952380952,0.904761904761905,0.219991665903856,0.0634920634920635,0.920634920634921,0.177281959508071
"mb","64","cluster","neg","32",0.0317460317460317,0.873015873015873,0.282790374662007,0.0158730158730159,0.952380952380952,0.220046922230261
"mb","64","cluster","neg","32",0.0793650793650794,0.793650793650794,0.263005403786663,0.0793650793650794,0.841269841269841,0.199628330028052
"mb","64","cluster","neg","32",0.0317460317460317,0.841269841269841,0.289269279912477,0.0317460317460317,0.888888888888889,0.238582523334855
"mb","64","cluster","neg","32",0.0634920634920635,0.80952380952381,0.200385873855226,0.0476190476190476,0.841269841269841,0.153490198223562
"mb","64","cluster","neg","32",0.0634920634920635,0.73015873015873,0.301124247735076,0.0634920634920635,0.825396825396825,0.263366382644816
"mb","64","cluster","neg","32",0.0317460317460317,0.857142857142857,0.254709528700584,0.0476190476190476,0.904761904761905,0.208458399259277
"mb","64","cluster","neg","32",0.0952380952380952,0.857142857142857,0.240020208475733,0.126984126984127,0.936507936507937,0.226077043529447
"mb","64","cluster","neg","32",0.0317460317460317,0.793650793650794,0.200202760668752,0.0317460317460317,0.888888888888889,0.132267893342238
"mb","64","cluster","neg","32",0.0952380952380952,0.825396825396825,0.263896761636707,0.0476190476190476,0.920634920634921,0.162781025838073
"mb","64","cluster","neg","32",0.0317460317460317,0.777777777777778,0.206308458724584,0.0158730158730159,0.857142857142857,0.159940975008212
"mb","64","cluster","neg","32",0.111111111111111,0.73015873015873,0.23614017665871,0.0952380952380952,0.857142857142857,0.147009908375985
"mb","64","cluster","neg","32",0.0634920634920635,0.761904761904762,0.317085397191134,0.0952380952380952,0.857142857142857,0.288672900047066
"mb","64","cluster","neg","32",0.0634920634920635,0.857142857142857,0.360492990566665,0.0317460317460317,0.888888888888889,0.288824573359341
"mb","64","cluster","neg","32",0.0158730158730159,0.793650793650794,0.28050550833903,0.0158730158730159,0.888888888888889,0.213978954400842
"mb","64","cluster","neg","32",0.0952380952380952,0.841269841269841,0.243623813741118,0.0634920634920635,0.888888888888889,0.187223315915954
"mb","64","cluster","neg","64",0.158730158730159,0.984126984126984,0.592858716664181,0.174603174603175,1,0.495255603678603
"mb","64","cluster","neg","64",0.126984126984127,0.984126984126984,0.602522217673594,0.0952380952380952,0.968253968253968,0.509923721386796
"mb","64","cluster","neg","64",0.142857142857143,0.952380952380952,0.574604601983211,0.111111111111111,0.968253968253968,0.50020320848676
"mb","64","cluster","neg","64",0.0952380952380952,1,0.533842607659026,0.0476190476190476,0.984126984126984,0.391199309310944
"mb","64","cluster","neg","64",0.0634920634920635,1,0.55937873385044,0.0793650793650794,1,0.443391978969216
"mb","64","cluster","neg","64",0.0793650793650794,0.936507936507937,0.578854453699395,0.0634920634920635,0.952380952380952,0.480356529917874
"mb","64","cluster","neg","64",0.0793650793650794,0.968253968253968,0.532332165096289,0.0793650793650794,0.952380952380952,0.450251619416577
"mb","64","cluster","neg","64",0.0476190476190476,0.968253968253968,0.401216024103562,0.0793650793650794,0.968253968253968,0.331622826219141
"mb","64","cluster","neg","64",0.0476190476190476,0.936507936507937,0.593507367333956,0.0793650793650794,0.968253968253968,0.492138353459616
"mb","64","cluster","neg","64",0.0317460317460317,0.968253968253968,0.537980146384114,0.0317460317460317,0.984126984126984,0.461281971810041
"mb","64","cluster","neg","64",0.0476190476190476,0.968253968253968,0.476465155247918,0.0634920634920635,0.952380952380952,0.358197736654402
"mb","64","cluster","neg","64",0.111111111111111,0.984126984126984,0.508858584175218,0.0317460317460317,0.984126984126984,0.451499285887102
"mb","64","cluster","neg","64",0.0952380952380952,0.936507936507937,0.450945384237743,0.126984126984127,0.968253968253968,0.401745000682739
"mb","64","cluster","neg","64",0.0634920634920635,1,0.58553092098618,0.0476190476190476,1,0.435250259247784
"mb","64","cluster","neg","64",0.111111111111111,0.984126984126984,0.630300692419577,0.0952380952380952,0.984126984126984,0.555360308964133
"mb","64","cluster","neg","64",0.0793650793650794,0.984126984126984,0.606818541842179,0.0793650793650794,0.952380952380952,0.507597136937135
"mb","64","cluster","neg","64",0.19047619047619,0.968253968253968,0.622451891597481,0.111111111111111,0.952380952380952,0.483276173112069
"mb","64","cluster","neg","64",0.111111111111111,0.952380952380952,0.629514074433665,0.142857142857143,0.984126984126984,0.484227354917683
"mb","64","cluster","neg","64",0.111111111111111,0.968253968253968,0.513794201833425,0.0952380952380952,0.984126984126984,0.350929928665652
"mb","64","cluster","neg","64",0.0793650793650794,0.968253968253968,0.551596757637457,0.0793650793650794,0.968253968253968,0.465123662920771
"mb","64","cluster","neg","128",0.0476190476190476,1,0.848438260723952,0.0476190476190476,1,0.779846427274101
"mb","64","cluster","neg","128",0.0634920634920635,1,0.862174298359572,0.0476190476190476,0.984126984126984,0.786897948769287
"mb","64","cluster","neg","128",0.0952380952380952,0.984126984126984,0.842321584371937,0.0952380952380952,1,0.715734687287625
"mb","64","cluster","neg","128",0.174603174603175,1,0.79710455806786,0.142857142857143,1,0.732983281222434
"mb","64","cluster","neg","128",0.0476190476190476,1,0.836653453283023,0.0634920634920635,1,0.761017118438117
"mb","64","cluster","neg","128",0.0793650793650794,1,0.71997673659104,0.0793650793650794,1,0.673444392817574
"mb","64","cluster","neg","128",0.174603174603175,1,0.895065979270565,0.158730158730159,1,0.812985518366727
"mb","64","cluster","neg","128",0.0476190476190476,1,0.807746467124361,0.0476190476190476,1,0.721429824591615
"mb","64","cluster","neg","128",0.0634920634920635,1,0.777524489464852,0.0158730158730159,1,0.696750216894595
"mb","64","cluster","neg","128",0.0158730158730159,1,0.850999968660816,0.0158730158730159,1,0.753944226308203
"mb","64","cluster","neg","128",0.0317460317460317,0.984126984126984,0.89691382523269,0.0317460317460317,1,0.802205727506983
"mb","64","cluster","neg","128",0.0317460317460317,1,0.88396229270458,0.0317460317460317,1,0.803034272804041
"mb","64","cluster","neg","128",0.0793650793650794,0.968253968253968,0.899162573969669,0.0793650793650794,1,0.835172876090118
"mb","64","cluster","neg","128",0.111111111111111,1,0.899857476288119,0.0634920634920635,1,0.798007263288326
"mb","64","cluster","neg","128",0.0634920634920635,1,0.88606813796954,0.0634920634920635,1,0.773915890752435
"mb","64","cluster","neg","128",0.0317460317460317,1,0.845369974558288,0.0317460317460317,1,0.732674595543076
"mb","64","cluster","neg","128",0.111111111111111,1,0.867804086681137,0.111111111111111,1,0.77867023708749
"mb","64","cluster","neg","128",0.126984126984127,1,0.86184079037311,0.111111111111111,1,0.8054865821479
"mb","64","cluster","neg","128",0.0634920634920635,1,0.886104365981024,0.0476190476190476,1,0.796670373596265
"mb","64","cluster","neg","128",0.0634920634920635,1,0.859687777989938,0.0793650793650794,1,0.77852263728145
"mb","64","cluster","neg","256",0.0634920634920635,1,0.971352719269935,0.0793650793650794,1,0.916700236702885
"mb","64","cluster","neg","256",0.0793650793650794,1,0.96974489466203,0.0793650793650794,1,0.924944163398467
"mb","64","cluster","neg","256",0.126984126984127,1,0.977043302701197,0.126984126984127,1,0.912015603711566
"mb","64","cluster","neg","256",0.0793650793650794,1,0.981380739051221,0.0317460317460317,1,0.958579731628425
"mb","64","cluster","neg","256",0.0476190476190476,1,0.979042193908775,0.0476190476190476,1,0.923049976226299
"mb","64","cluster","neg","256",0.206349206349206,1,0.963828269600075,0.19047619047619,1,0.909770256711019
"mb","64","cluster","neg","256",0.238095238095238,1,0.992914226652156,0.238095238095238,1,0.964872435320866
"mb","64","cluster","neg","256",0.0793650793650794,1,0.981566559306572,0.0793650793650794,1,0.943349120637848
"mb","64","cluster","neg","256",0.0952380952380952,1,0.920441644700044,0.0634920634920635,1,0.837327496502265
"mb","64","cluster","neg","256",0.126984126984127,1,0.986031566658123,0.158730158730159,1,0.958080988915044
"mb","64","cluster","neg","256",0.0317460317460317,1,0.994642432745844,0.0317460317460317,1,0.909417765000533
"mb","64","cluster","neg","256",0.126984126984127,1,0.978989507464706,0.0952380952380952,1,0.937754091727149
"mb","64","cluster","neg","256",0.0476190476190476,1,0.994148506860371,0.0476190476190476,1,0.944258611074677
"mb","64","cluster","neg","256",0.0793650793650794,1,0.96258103167946,0.0952380952380952,1,0.920996751179839
"mb","64","cluster","neg","256",0.0952380952380952,1,0.977422592334873,0.126984126984127,1,0.920794542751553
"mb","64","cluster","neg","256",0.0476190476190476,1,0.966372630383915,0.0476190476190476,1,0.932538668492725
"mb","64","cluster","neg","256",0.0793650793650794,1,0.966356861105612,0.111111111111111,1,0.92501817729717
"mb","64","cluster","neg","256",0.0476190476190476,1,0.976687017051589,0.0476190476190476,1,0.930588140771194
"mb","64","cluster","neg","256",0.0158730158730159,1,0.977261447144974,0.0158730158730159,1,0.893891189225365
"mb","64","cluster","neg","256",0.126984126984127,1,0.98972232044633,0.126984126984127,1,0.922891540132919
"mb","64","cluster","neg","512",0.111111111111111,1,0.999875992063492,0.142857142857143,1,0.970674410364476
"mb","64","cluster","neg","512",0.0952380952380952,1,0.990749828609024,0.0793650793650794,1,0.97105953917984
"mb","64","cluster","neg","512",0.0634920634920635,1,1,0.0793650793650794,1,0.995453245453245
"mb","64","cluster","neg","512",0.0634920634920635,1,1,0.0634920634920635,1,0.977752386075427
"mb","64","cluster","neg","512",0.0793650793650794,1,0.995810751951103,0.0634920634920635,1,0.974393328512322
"mb","64","cluster","neg","512",0.0793650793650794,1,0.9997557997558,0.0793650793650794,1,0.993369099204439
"mb","64","cluster","neg","512",0.0952380952380952,1,0.999274225997751,0.0793650793650794,1,0.974264934352856
"mb","64","cluster","neg","512",0.0634920634920635,1,0.990340716382383,0.0634920634920635,1,0.976784124329054
"mb","64","cluster","neg","512",0.0793650793650794,1,0.997501425433561,0.0793650793650794,1,0.974040680261878
"mb","64","cluster","neg","512",0.0476190476190476,1,1,0.0317460317460317,1,0.996549344375431
"mb","64","cluster","neg","512",0.111111111111111,1,1,0.0634920634920635,1,0.992655600223406
"mb","64","cluster","neg","512",0.0476190476190476,1,1,0.0476190476190476,1,0.99383500846866
"mb","64","cluster","neg","512",0.158730158730159,1,0.996650448186465,0.142857142857143,1,0.978176655119301
"mb","64","cluster","neg","512",0.222222222222222,1,0.992039239671473,0.206349206349206,1,0.976671622593401
"mb","64","cluster","neg","512",0.0476190476190476,1,0.999875992063492,0.0158730158730159,1,0.984806213826167
"mb","64","cluster","neg","512",0.0476190476190476,1,0.999875992063492,0.0476190476190476,1,0.983704978509474
"mb","64","cluster","neg","512",0.0952380952380952,1,0.994098441972417,0.126984126984127,1,0.983662514495193
"mb","64","cluster","neg","512",0.142857142857143,1,0.999751984126984,0.158730158730159,1,0.982161104051651
"mb","64","cluster","neg","512",0.0634920634920635,1,1,0.0317460317460317,1,0.994417541027711
"mb","64","cluster","neg","512",0.158730158730159,1,1,0.142857142857143,1,0.981736987292543
"mb","64","cluster","mix","32",0.0476190476190476,0.777777777777778,0.226946558598219,0.0476190476190476,0.857142857142857,0.242859796860905
"mb","64","cluster","mix","32",0.0634920634920635,0.761904761904762,0.149532456328842,0.0476190476190476,0.920634920634921,0.138952854943762
"mb","64","cluster","mix","32",0.0952380952380952,0.841269841269841,0.188858397036142,0.111111111111111,0.873015873015873,0.185886793944677
"mb","64","cluster","mix","32",0.0317460317460317,0.841269841269841,0.248657555327893,0.0317460317460317,0.968253968253968,0.184183540343087
"mb","64","cluster","mix","32",0.126984126984127,0.746031746031746,0.191390553573957,0.142857142857143,0.857142857142857,0.201665357369345
"mb","64","cluster","mix","32",0.0317460317460317,0.777777777777778,0.254233600437208,0.0952380952380952,0.904761904761905,0.240716283943754
"mb","64","cluster","mix","32",0.0476190476190476,0.777777777777778,0.154002337007378,0.0158730158730159,0.873015873015873,0.151907321639697
"mb","64","cluster","mix","32",0.0793650793650794,0.777777777777778,0.275747534302625,0.0793650793650794,0.857142857142857,0.287178050595223
"mb","64","cluster","mix","32",0.0634920634920635,0.73015873015873,0.210143592547025,0.0476190476190476,0.904761904761905,0.250209682682608
"mb","64","cluster","mix","32",0.0158730158730159,0.761904761904762,0.184521288296094,0.0158730158730159,0.825396825396825,0.168692895422144
"mb","64","cluster","mix","32",0.0793650793650794,0.80952380952381,0.248068371581076,0.0793650793650794,0.857142857142857,0.248235896446631
"mb","64","cluster","mix","32",0.126984126984127,0.761904761904762,0.187697474620663,0.111111111111111,0.888888888888889,0.169168937807616
"mb","64","cluster","mix","32",0.0476190476190476,0.777777777777778,0.159717842832279,0.0317460317460317,0.857142857142857,0.177477896130194
"mb","64","cluster","mix","32",0.0476190476190476,0.873015873015873,0.132112733787098,0.0158730158730159,0.936507936507937,0.120671256384255
"mb","64","cluster","mix","32",0.0952380952380952,0.746031746031746,0.26098345472952,0.0952380952380952,0.857142857142857,0.222763435053566
"mb","64","cluster","mix","32",0.0158730158730159,0.777777777777778,0.186407110394793,0.0158730158730159,0.857142857142857,0.198061743151786
"mb","64","cluster","mix","32",0.142857142857143,0.793650793650794,0.176416918691261,0.0793650793650794,0.904761904761905,0.170386838040931
"mb","64","cluster","mix","32",0.0158730158730159,0.761904761904762,0.161009063635936,0,0.873015873015873,0.130025367558961
"mb","64","cluster","mix","32",0.0634920634920635,0.777777777777778,0.227885659843813,0.111111111111111,0.920634920634921,0.243220359014797
"mb","64","cluster","mix","32",0.0952380952380952,0.777777777777778,0.227832028751223,0.0634920634920635,0.857142857142857,0.208006395781855
"mb","64","cluster","mix","64",0.0476190476190476,0.952380952380952,0.387945059027682,0.0476190476190476,0.968253968253968,0.393556475069221
